ID;Active (0/1);Name *;Categories (x,y,z...);Wholesale price;Brand;Delivery;Availability;Description;Image URLs (x,y,z...)
;1;Figurka Youtooz Vinyl The Boys Starlight 11 cm;Youtooz|Inne Filmy i Seriale|Figurki|Figurki Action/ Modele|Mini Figurki|Zakupy wg tematyki|Gadżety z filmów i seriali;"125,00zł";"Youtooz";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Figurki z serii Youtooz Vinyl Figures - The Boys Starlight.</strong></p>
<p>Oryginalny produkt na licencji.</p>
<p>Winylowe figurki Youtooz charakteryzuje świetny design i wysoka jakość wykonania.</p>
<p>Figurka zapakowana w oryginalne pudełko.</p>
<p>Wymiary: ok. 11 cm.</p></div>";"images/Figurka_Youtooz_Vinyl_The_Boys_Starlight_11_cm/The-Boys-Vinyl-Figure-Starlight-11-cm-2-3.jpg|images/Figurka_Youtooz_Vinyl_The_Boys_Starlight_11_cm/The-Boys-Vinyl-Figure-Starlight-11-cm-2.jpg|images/Figurka_Youtooz_Vinyl_The_Boys_Starlight_11_cm/The-Boys-Vinyl-Figure-Starlight-11-cm-1.jpg"
;1;Figurka Youtooz Vinyl Street Fighter Chun-Li 12 cm;Youtooz|Inne Gry|Figurki|Figurki Action/ Modele|Mini Figurki|Zakupy wg tematyki|Gadżety z gier|Promocje;"95,00zł";"Youtooz";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Figurki z serii Youtooz Vinyl Figures - Street Fighter Chun-Li.</strong></p>
<p>Oryginalny produkt na licencji.</p>
<p>Winylowe figurki Youtooz charakteryzuje świetny design i wysoka jakość wykonania.</p>
<p>Figurka zapakowana w oryginalne pudełko.</p>
<p>Wymiary: ok. 12 cm.</p></div>";"images/Figurka_Youtooz_Vinyl_Street_Fighter_Chun-Li_12_cm/Street-Fighter-Vinyl-Figure-Chun-Li-12-cm-1.jpg|images/Figurka_Youtooz_Vinyl_Street_Fighter_Chun-Li_12_cm/Street-Fighter-Vinyl-Figure-Chun-Li-12-cm-2.jpg"
;1;Figurka Youtooz Vinyl Back to the Future Marty 11 cm;Youtooz|Back To The Future|Figurki|Figurki Action/ Modele|Mini Figurki|Zakupy wg tematyki|Gadżety z filmów i seriali|Promocje;"99,00zł";"Youtooz";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Figurki z serii Youtooz Vinyl Figures - Back to the Future Marty.</strong></p>
<p>Oryginalny produkt na licencji.</p>
<p>Winylowe figurki Youtooz charakteryzuje świetny design i wysoka jakość wykonania.</p>
<p>Figurka zapakowana w oryginalne pudełko.</p>
<p>Wymiary: ok. 11 cm.</p></div>";"images/Figurka_Youtooz_Vinyl_Back_to_the_Future_Marty_11_cm/Back-to-the-Future-Vinyl-Figure-Marty-11-cm-1.jpg|images/Figurka_Youtooz_Vinyl_Back_to_the_Future_Marty_11_cm/Back-to-the-Future-Vinyl-Figure-Marty-11-cm-2.jpg"
;1;Figurka Youtooz Vinyl Dr. Stone Taiju Oki 11 cm;Youtooz|Inne Bajki, Anime, Komiksy|Figurki|Figurki Action/ Modele|Mini Figurki|Zakupy wg tematyki|Gadżety z komiksów, anime i bajek;"99,00zł";"Youtooz";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Figurki z serii Youtooz Vinyl Figures - Dr. Stone Taiju Oki.</strong></p>
<p>Oryginalny produkt na licencji.</p>
<p>Winylowe figurki Youtooz charakteryzuje świetny design i wysoka jakość wykonania.</p>
<p>Figurka zapakowana w oryginalne pudełko.</p>
<p>Wymiary: ok. 11 cm.</p></div>";"images/Figurka_Youtooz_Vinyl_Dr._Stone_Taiju_Oki_11_cm/Dr.-Stone-Vinyl-Figure-Taiju-Oki-11-cm-1.jpg|images/Figurka_Youtooz_Vinyl_Dr._Stone_Taiju_Oki_11_cm/Dr.-Stone-Vinyl-Figure-Taiju-Oki-11-cm-12.jpg"
;1;Figurka Youtooz Vinyl Dr. Stone Kohaku 10 cm;Youtooz|Inne Bajki, Anime, Komiksy|Figurki|Figurki Action/ Modele|Mini Figurki|Zakupy wg tematyki|Gadżety z komiksów, anime i bajek;"99,00zł";"Youtooz";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Figurki z serii Youtooz Vinyl Figures - Dr. Stone Kohaku.</strong></p>
<p>Oryginalny produkt na licencji.</p>
<p>Winylowe figurki Youtooz charakteryzuje świetny design i wysoka jakość wykonania.</p>
<p>Figurka zapakowana w oryginalne pudełko.</p>
<p>Wymiary: ok. 10 cm.</p></div>";"images/Figurka_Youtooz_Vinyl_Dr._Stone_Kohaku_10_cm/Dr.-Stone-Vinyl-Figure-Kohaku-10-cm-1.jpg|images/Figurka_Youtooz_Vinyl_Dr._Stone_Kohaku_10_cm/Dr.-Stone-Vinyl-Figure-Kohaku-10-cm-3.jpg"
;1;Różdżki Harry Potter Zestaw The Dark Mark Noble Collection;Noble Collection|Różdżki i Repliki|Gadżety|Pozostałe Gadżety|Repliki|Repliki Filmowe|Zakupy wg tematyki|Gadżety z filmów i seriali|Harry Potter;"779,00zł";"Noble Collection";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Replika od cenionej firmy Noble Collection - Przepiękny zestaw 4 różdżek The Dark Mark.</strong></p>
<p>Wysoka jakość wykonania i dbałość o detale. </p>
<p>Unikatowy produkt kolekcjonerski dla fanów filmów i książek o Harrym Potterze.</p>
<p>W zestawie znajdują się różdżki Śmierciożerców: The Skull, The Swirl, The Snake, The Thorn oraz Lorda Voldemorta.</p>
<p>Wymiary: 43 x 18 cm.</p>
<p>Produkt nowy, oryginalny, licencjonowany.</p>
<p> </p></div>";"images/Różdżki_Harry_Potter_Zestaw_The_Dark_Mark_Noble_Collection/Zestaw-Rozdzek-Smierciozercy-3.jpg|images/Różdżki_Harry_Potter_Zestaw_The_Dark_Mark_Noble_Collection/Zestaw-Rozdzek-Smierciozercy-2.jpg|images/Różdżki_Harry_Potter_Zestaw_The_Dark_Mark_Noble_Collection/Zestaw-Rozdzke-Smierciozercy.jpg"
;1;Maskotka Pluszak Kirbi Mocchi-Mocchi Warpstar Kirby 30 cm;Pozostali producenci|Inne Gry|Gadżety|Maskotki|Zakupy wg tematyki|Gadżety z gier;"219,00zł";"Pozostali producenci";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Maskotka Pluszak z gry Kirby - Warpstar Kirby.</strong></p>
<p>Oryginalny produkt na licencji.</p>
<p>Pluszak miły i miękki w dotyku.</p>
<p>Wymiary: 30 cm.</p></div>";"images/Maskotka_Pluszak_Kirbi_Mocchi-Mocchi_Warpstar_Kirby_30_cm/Kirby-Mocchi-Mocchi-Mega-Plush-Figure-Warpstar-Kirby-30-cm-1.jpg|images/Maskotka_Pluszak_Kirbi_Mocchi-Mocchi_Warpstar_Kirby_30_cm/Kirby-Mocchi-Mocchi-Mega-Plush-Figure-Warpstar-Kirby-30-cm-2.jpg|images/Maskotka_Pluszak_Kirbi_Mocchi-Mocchi_Warpstar_Kirby_30_cm/Kirby-Mocchi-Mocchi-Mega-Plush-Figure-Warpstar-Kirby-30-cm-3.jpg|images/Maskotka_Pluszak_Kirbi_Mocchi-Mocchi_Warpstar_Kirby_30_cm/Kirby-Mocchi-Mocchi-Mega-Plush-Figure-Warpstar-Kirby-30-cm-4.jpg|images/Maskotka_Pluszak_Kirbi_Mocchi-Mocchi_Warpstar_Kirby_30_cm/Kirby-Mocchi-Mocchi-Mega-Plush-Figure-Warpstar-Kirby-30-cm-5.jpg|images/Maskotka_Pluszak_Kirbi_Mocchi-Mocchi_Warpstar_Kirby_30_cm/Kirby-Mocchi-Mocchi-Mega-Plush-Figure-Warpstar-Kirby-30-cm-6.jpg"
;1;Maskotka i Poduszka Harry Potter Hufflepuff 34 cm;Noble Collection|Gadżety|Do Domu, Biura i Kuchni|Do Sypialni / Pokoju|Maskotki|Figurki|Figurki Action/ Modele|Zakupy wg tematyki|Gadżety z filmów i seriali|Harry Potter;"199,00zł";"Noble Collection";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Oryginalna maskotka i poduszka Noble Collection Hufflepuff.</strong></p>
<p>Wymiary poduszki: 34 cm.</p>
<p>Oficjalnie licencjonowany produkt.</p>
<p>Jak na zdjęciu. </p>
<p><strong>Warto także zerknąć na pozostałe gadżety i maskotki z Harrego Pottera dostępne w naszym geekowym sklepie.</strong> </p></div>";"images/Maskotka_i_Poduszka_Harry_Potter_Hufflepuff_34_cm/arry-Potter-House-Mascot-Cushion-with-Plush-Figure-Hufflepuff-1.jpg|images/Maskotka_i_Poduszka_Harry_Potter_Hufflepuff_34_cm/arry-Potter-House-Mascot-Cushion-with-Plush-Figure-Hufflepuff-2.jpg"
;1;Maskotka i Poduszka Harry Potter Gryffindor 34 cm;Noble Collection|Gadżety|Do Domu, Biura i Kuchni|Do Sypialni / Pokoju|Maskotki|Figurki|Figurki Action/ Modele|Zakupy wg tematyki|Gadżety z filmów i seriali|Harry Potter;"199,00zł";"Noble Collection";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Oryginalna maskotka i poduszka Noble Collection Gryffindor.</strong></p>
<p>Wymiary poduszki: 34 cm.</p>
<p>Oficjalnie licencjonowany produkt.</p>
<p>Jak na zdjęciu. </p>
<p><strong>Warto także zerknąć na pozostałe gadżety i maskotki z Harrego Pottera dostępne w naszym geekowym sklepie.</strong> </p></div>";"images/Maskotka_i_Poduszka_Harry_Potter_Gryffindor_34_cm/Harry-Potter-House-Mascot-Cushion-with-Plush-Figure-Gryffindor.jpg|images/Maskotka_i_Poduszka_Harry_Potter_Gryffindor_34_cm/Harry-Potter-House-Mascot-Cushion-with-Plush-Figure-Gryffindor-2.jpg"
;1;Maskotka i Poduszka Harry Potter Ravenclaw 34 cm;Noble Collection|Gadżety|Do Domu, Biura i Kuchni|Do Sypialni / Pokoju|Maskotki|Figurki|Figurki Action/ Modele|Zakupy wg tematyki|Gadżety z filmów i seriali|Harry Potter;"199,00zł";"Noble Collection";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Oryginalna maskotka i poduszka Noble Collection Ravenclaw.</strong></p>
<p>Wymiary poduszki: 34 cm.</p>
<p>Oficjalnie licencjonowany produkt.</p>
<p>Jak na zdjęciu. </p>
<p><strong>Warto także zerknąć na pozostałe gadżety i maskotki z Harrego Pottera dostępne w naszym geekowym sklepie.</strong> </p></div>";"images/Maskotka_i_Poduszka_Harry_Potter_Ravenclaw_34_cm/Harry-Potter-House-Mascot-Cushion-with-Plush-Figure-Ravenclaw-1.jpg|images/Maskotka_i_Poduszka_Harry_Potter_Ravenclaw_34_cm/Harry-Potter-House-Mascot-Cushion-with-Plush-Figure-Ravenclaw-2.jpg"
;1;Maskotka Pluszak Naruto Shippuden Sasuke Uchiha 26 cm;Naruto|Naruto / Boruto|Gadżety|Maskotki|Zakupy wg tematyki|Gadżety z komiksów, anime i bajek;"139,00zł";"Naruto";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Maskotka Pluszak POPBuddies Naruto Sasuke Uchiha.</strong></p>
<p>Oryginalny produkt na licencji.</p>
<p>Pluszak miły i miękki w dotyku.</p>
<p>Wymiary: 26 cm.</p></div>";"images/Maskotka_Pluszak_Naruto_Shippuden_Sasuke_Uchiha_26_cm/Naruto-Shippuden-Cuteforme-Plush-Figure-Sasuke-Uchiha-Hebi-Outfit-26-cm-2.jpg|images/Maskotka_Pluszak_Naruto_Shippuden_Sasuke_Uchiha_26_cm/Naruto-Shippuden-Cuteforme-Plush-Figure-Sasuke-Uchiha-Hebi-Outfit-26-cm-1.jpg"
;1;Maskotka Pluszak Funko Demon Slayer Tanjiro 18 cm;Funko|Demon Slayer|Gadżety|Maskotki|Zakupy wg tematyki|Gadżety z komiksów, anime i bajek;"99,00zł";"Funko";"24 godziny";"Ostatnia sztuka!";"<div class=""resetcss"" itemprop=""description""><p><strong>Maskotka Pluszak Funko Demon Slayer Miecz Zabójcy Demonów Tanjiro.</strong></p>
<p>Oryginalny produkt na licencji.</p>
<p>Pluszak miły i miękki w dotyku.</p>
<p>Wymiary: 18 cm.</p></div>";"images/Maskotka_Pluszak_Funko_Demon_Slayer_Tanjiro_18_cm/Demon-Slayer-Kimetsu-no-Yaiba-Plush-Figure-Tanjiro-18-cm-1-2.jpg|images/Maskotka_Pluszak_Funko_Demon_Slayer_Tanjiro_18_cm/Demon-Slayer-Kimetsu-no-Yaiba-Plush-Figure-Tanjiro-18-cm-1.jpg"
;1;Maskotka Pluszak Wednesday 20 cm NECA;NECA|Inne Filmy i Seriale|Gadżety|Maskotki|Zakupy wg tematyki|Gadżety z filmów i seriali|Promocje;"59,00zł";"NECA";"24 godziny";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Maskotka Pluszak Rodzina Adamsów Wednesday.</strong></p>
<p>Oryginalny produkt na licencji.</p>
<p>Pluszak miły i miękki w dotyku.</p>
<p>Wymiary: 20 cm.</p></div>";"images/Maskotka_Pluszak_Wednesday_20_cm_NECA/Wednesday-Plush-Figure-Phunny-20-cm-1.jpg|images/Maskotka_Pluszak_Wednesday_20_cm_NECA/Wednesday-Plush-Figure-Phunny-20-cm-2.jpg|images/Maskotka_Pluszak_Wednesday_20_cm_NECA/Wednesday-Plush-Figure-Phunny-20-cm-3.jpg|images/Maskotka_Pluszak_Wednesday_20_cm_NECA/Wednesday-Plush-Figure-Phunny-20-cm-4.jpg"
;1;Maskotka Pluszak Harry Potter Winter Harry 29 cm;Pozostali producenci|Gadżety|Maskotki|Zakupy wg tematyki|Gadżety z filmów i seriali|Harry Potter|Figurki;"65,00zł";"Pozostali producenci";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong>Maskotka Pluszak Harry Potter Winter Harry.</strong></p>
<p>Oryginalny produkt na licencji.</p>
<p>Pluszak miły i miękki w dotyku.</p>
<p>Wymiary: 29 cm.</p></div>";"images/Maskotka_Pluszak_Harry_Potter_Winter_Harry_29_cm/Harry-Potter-Plush-Figure-Harry-Potter-Winter-29-cm.jpg|images/Maskotka_Pluszak_Harry_Potter_Winter_Harry_29_cm/Harry-Potter-Plush-Figure-Harry-Potter-Winter-29-cm-2.jpg"
;1;Figurka Luke Skywalker & Grogu Hasbro Star Wars Black Series 15 cm;Hasbro|Star Wars Gwiezdne Wojny|Figurki|Figurki Action/ Modele|Zakupy wg tematyki|Gadżety z filmów i seriali;"235,00zł";"Hasbro";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong><span style=""font-size: small;"">Figurka Hasbro Black Series Star Wars Gwiezdne Wojny - Luke Skywalker &amp; Grogu.</span></strong></p>
<p><span style=""font-size: small;"">Figurka posiada kilkanaście punktów artykulacji oraz dodatkowe akcesoria.</span></p>
<p><span style=""font-size: small;"">Możliwość ustawienia figurki w różnych pozycjach.</span></p>
<p><span style=""font-size: small;"">Wymiary: ok. 15 cm.</span></p>
<p><span style=""font-size: small;"">Całość w oryginalnym opakowaniu z motywami Star Wars.</span></p>
<p><span style=""font-size: small;"">Produkt oryginalny, licencjonowany.</span></p>
<p><span style=""font-size: small;""><strong>Ciekawy pomysł na prezent dla fana Star Wars.</strong></span></p>
<p><span style=""font-size: small;""><strong>Sprawdź także pozostałe figurki dostępne w naszym geekowym sklepie.</strong></span></p></div>";"images/Figurka_Luke_Skywalker_&_Grogu_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Book-of-Boba-Fett-Black-Series-Action-Figure-2-Pack-Luke-Skywalker--Grogu-15-cm-12.jpg|images/Figurka_Luke_Skywalker_&_Grogu_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Book-of-Boba-Fett-Black-Series-Action-Figure-2-Pack-Luke-Skywalker--Grogu-15-cm-1.jpg|images/Figurka_Luke_Skywalker_&_Grogu_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Book-of-Boba-Fett-Black-Series-Action-Figure-2-Pack-Luke-Skywalker--Grogu-15-cm-2.jpg|images/Figurka_Luke_Skywalker_&_Grogu_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Book-of-Boba-Fett-Black-Series-Action-Figure-2-Pack-Luke-Skywalker--Grogu-15-cm-3.jpg|images/Figurka_Luke_Skywalker_&_Grogu_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Book-of-Boba-Fett-Black-Series-Action-Figure-2-Pack-Luke-Skywalker--Grogu-15-cm-4.jpg|images/Figurka_Luke_Skywalker_&_Grogu_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Book-of-Boba-Fett-Black-Series-Action-Figure-2-Pack-Luke-Skywalker--Grogu-15-cm-5.jpg|images/Figurka_Luke_Skywalker_&_Grogu_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Book-of-Boba-Fett-Black-Series-Action-Figure-2-Pack-Luke-Skywalker--Grogu-15-cm-6.jpg|images/Figurka_Luke_Skywalker_&_Grogu_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Book-of-Boba-Fett-Black-Series-Action-Figure-2-Pack-Luke-Skywalker--Grogu-15-cm-7.jpg|images/Figurka_Luke_Skywalker_&_Grogu_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Book-of-Boba-Fett-Black-Series-Action-Figure-2-Pack-Luke-Skywalker--Grogu-15-cm-8.jpg|images/Figurka_Luke_Skywalker_&_Grogu_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Book-of-Boba-Fett-Black-Series-Action-Figure-2-Pack-Luke-Skywalker--Grogu-15-cm-9.jpg|images/Figurka_Luke_Skywalker_&_Grogu_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Book-of-Boba-Fett-Black-Series-Action-Figure-2-Pack-Luke-Skywalker--Grogu-15-cm-10.jpg|images/Figurka_Luke_Skywalker_&_Grogu_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Book-of-Boba-Fett-Black-Series-Action-Figure-2-Pack-Luke-Skywalker--Grogu-15-cm-11.jpg|images/Figurka_Luke_Skywalker_&_Grogu_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Book-of-Boba-Fett-Black-Series-Action-Figure-2-Pack-Luke-Skywalker--Grogu-15-cm-13.jpg|images/Figurka_Luke_Skywalker_&_Grogu_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Book-of-Boba-Fett-Black-Series-Action-Figure-2-Pack-Luke-Skywalker--Grogu-15-cm-14.jpg|images/Figurka_Luke_Skywalker_&_Grogu_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Book-of-Boba-Fett-Black-Series-Action-Figure-2-Pack-Luke-Skywalker--Grogu-15-cm-15.jpg|images/Figurka_Luke_Skywalker_&_Grogu_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Book-of-Boba-Fett-Black-Series-Action-Figure-2-Pack-Luke-Skywalker--Grogu-15-cm-16.jpg|images/Figurka_Luke_Skywalker_&_Grogu_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Book-of-Boba-Fett-Black-Series-Action-Figure-2-Pack-Luke-Skywalker--Grogu-15-cm-17.jpg|images/Figurka_Luke_Skywalker_&_Grogu_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Book-of-Boba-Fett-Black-Series-Action-Figure-2-Pack-Luke-Skywalker--Grogu-15-cm-18.jpg|images/Figurka_Luke_Skywalker_&_Grogu_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Book-of-Boba-Fett-Black-Series-Action-Figure-2-Pack-Luke-Skywalker--Grogu-15-cm-19.jpg|images/Figurka_Luke_Skywalker_&_Grogu_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Book-of-Boba-Fett-Black-Series-Action-Figure-2-Pack-Luke-Skywalker--Grogu-15-cm-20.jpg|images/Figurka_Luke_Skywalker_&_Grogu_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Book-of-Boba-Fett-Black-Series-Action-Figure-2-Pack-Luke-Skywalker--Grogu-15-cm-21.jpg|images/Figurka_Luke_Skywalker_&_Grogu_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Book-of-Boba-Fett-Black-Series-Action-Figure-2-Pack-Luke-Skywalker--Grogu-15-cm-22.jpg|images/Figurka_Luke_Skywalker_&_Grogu_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Book-of-Boba-Fett-Black-Series-Action-Figure-2-Pack-Luke-Skywalker--Grogu-15-cm-23.jpg"
;1;Figurka Droid R5-D4 Hasbro Star Wars Black Series 15 cm;Hasbro|Star Wars Gwiezdne Wojny|Figurki|Figurki Action/ Modele|Zakupy wg tematyki|Gadżety z filmów i seriali;"165,00zł";"Hasbro";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong><span style=""font-size: small;"">Figurka Hasbro Black Series Star Wars Gwiezdne Wojny - R5-D4.</span></strong></p>
<p><span style=""font-size: small;"">Figurka posiada kilkanaście punktów artykulacji oraz dodatkowe akcesoria.</span></p>
<p><span style=""font-size: small;"">Możliwość ustawienia figurki w różnych pozycjach.</span></p>
<p><span style=""font-size: small;"">Wymiary: ok. 15 cm.</span></p>
<p><span style=""font-size: small;"">Całość w oryginalnym opakowaniu z motywami Star Wars.</span></p>
<p><span style=""font-size: small;"">Produkt oryginalny, licencjonowany.</span></p>
<p><span style=""font-size: small;""><strong>Ciekawy pomysł na prezent dla fana Star Wars.</strong></span></p>
<p><span style=""font-size: small;""><strong>Sprawdź także pozostałe figurki dostępne w naszym geekowym sklepie.</strong></span></p></div>";"images/Figurka_Droid_R5-D4_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Mandalorian-Black-Series-Action-Figure-R5-D4-15-cm-1.jpg|images/Figurka_Droid_R5-D4_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Mandalorian-Black-Series-Action-Figure-R5-D4-15-cm-2.jpg|images/Figurka_Droid_R5-D4_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Mandalorian-Black-Series-Action-Figure-R5-D4-15-cm-3.jpg|images/Figurka_Droid_R5-D4_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Mandalorian-Black-Series-Action-Figure-R5-D4-15-cm-4.jpg|images/Figurka_Droid_R5-D4_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Mandalorian-Black-Series-Action-Figure-R5-D4-15-cm-5.jpg|images/Figurka_Droid_R5-D4_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Mandalorian-Black-Series-Action-Figure-R5-D4-15-cm-6.jpg|images/Figurka_Droid_R5-D4_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Mandalorian-Black-Series-Action-Figure-R5-D4-15-cm-7.jpg|images/Figurka_Droid_R5-D4_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Mandalorian-Black-Series-Action-Figure-R5-D4-15-cm-8.jpg|images/Figurka_Droid_R5-D4_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Mandalorian-Black-Series-Action-Figure-R5-D4-15-cm-9.jpg|images/Figurka_Droid_R5-D4_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Mandalorian-Black-Series-Action-Figure-R5-D4-15-cm-10.jpg|images/Figurka_Droid_R5-D4_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Mandalorian-Black-Series-Action-Figure-R5-D4-15-cm-11.jpg|images/Figurka_Droid_R5-D4_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Mandalorian-Black-Series-Action-Figure-R5-D4-15-cm-12.jpg|images/Figurka_Droid_R5-D4_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Mandalorian-Black-Series-Action-Figure-R5-D4-15-cm-13.jpg|images/Figurka_Droid_R5-D4_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Mandalorian-Black-Series-Action-Figure-R5-D4-15-cm-14.jpg|images/Figurka_Droid_R5-D4_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Mandalorian-Black-Series-Action-Figure-R5-D4-15-cm-15.jpg|images/Figurka_Droid_R5-D4_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-The-Mandalorian-Black-Series-Action-Figure-R5-D4-15-cm-16.jpg"
;1;Figurka Han Solo Holocomm Hasbro Star Wars Black Series 15 cm;Hasbro|Star Wars Gwiezdne Wojny|Figurki|Figurki Action/ Modele|Zakupy wg tematyki|Gadżety z filmów i seriali;"199,00zł";"Hasbro";"4-7 dni";"Produkt dostępny";"<div class=""resetcss"" itemprop=""description""><p><strong><span style=""font-size: small;"">Figurka Hasbro Black Series Star Wars Gwiezdne Wojny - Holocomm Han Solo (baterie niezawarte w zestawie).</span></strong></p>
<p><span style=""font-size: small;"">Figurka posiada kilkanaście punktów artykulacji oraz dodatkowe akcesoria.</span></p>
<p><span style=""font-size: small;"">Możliwość ustawienia figurki w różnych pozycjach.</span></p>
<p><span style=""font-size: small;"">Wymiary: ok. 15 cm.</span></p>
<p><span style=""font-size: small;"">Całość w oryginalnym opakowaniu z motywami Star Wars.</span></p>
<p><span style=""font-size: small;"">Produkt oryginalny, licencjonowany.</span></p>
<p><span style=""font-size: small;""><strong>Ciekawy pomysł na prezent dla fana Star Wars.</strong></span></p>
<p><span style=""font-size: small;""><strong>Sprawdź także pozostałe figurki dostępne w naszym geekowym sklepie.</strong></span></p></div>";"images/Figurka_Han_Solo_Holocomm_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-Black-Series-Holocomm-Collection-Action-Figure-Han-Solo-15-cm-1.jpg|images/Figurka_Han_Solo_Holocomm_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-Black-Series-Holocomm-Collection-Action-Figure-Han-Solo-15-cm-2.jpg|images/Figurka_Han_Solo_Holocomm_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-Black-Series-Holocomm-Collection-Action-Figure-Han-Solo-15-cm-3.jpg|images/Figurka_Han_Solo_Holocomm_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-Black-Series-Holocomm-Collection-Action-Figure-Han-Solo-15-cm-4.jpg|images/Figurka_Han_Solo_Holocomm_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-Black-Series-Holocomm-Collection-Action-Figure-Han-Solo-15-cm-5.jpg|images/Figurka_Han_Solo_Holocomm_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-Black-Series-Holocomm-Collection-Action-Figure-Han-Solo-15-cm-6.jpg|images/Figurka_Han_Solo_Holocomm_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-Black-Series-Holocomm-Collection-Action-Figure-Han-Solo-15-cm-7.jpg|images/Figurka_Han_Solo_Holocomm_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-Black-Series-Holocomm-Collection-Action-Figure-Han-Solo-15-cm-8.jpg|images/Figurka_Han_Solo_Holocomm_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-Black-Series-Holocomm-Collection-Action-Figure-Han-Solo-15-cm-9.jpg|images/Figurka_Han_Solo_Holocomm_Hasbro_Star_Wars_Black_Series_15_cm/Star-Wars-Black-Series-Holocomm-Collection-Action-Figure-Han-Solo-15-cm-10.jpg"
